pid,pref,cid,city,citykana,lat,lng,url,phrase
10,群馬県,10205,太田市,おおたし,36.29166667,139.3758333,https://www.city.ota.gunma.jp/,人と自然にやさしい、笑顔で暮らせるまち太田
10,群馬県,10206,沼田市,ぬまたし,36.64583333,139.0441667,http://www.city.numata.gunma.jp/,森林文化都市、水と緑の大地・田園空間都市
10,群馬県,10207,館林市,たてばやしし,36.245,139.5422222,https://www.city.tatebayashi.gunma.jp/,やすらぎと活力に満ちた公園文化都市
10,群馬県,10208,渋川市,しぶかわし,36.48944444,139.0005556,https://www.city.shibukawa.lg.jp/,日本のまんなか 水と緑といで湯の街 渋川市　やすらぎとふれあいに満ちた“ほっと”なまち
10,群馬県,10209,藤岡市,ふじおかし,36.25861111,139.0747222,https://www.city.fujioka.gunma.jp/,市民が創り輝く やさしい藤岡 ～藤と冬桜が織りなす幸せ実感のまちづくり～
10,群馬県,10210,富岡市,とみおかし,36.26,138.89,https://www.city.tomioka.lg.jp/www/toppage/0000000000000/APM03000.html,人と自然と歴史が織りなす豊かなまち とみおか
10,群馬県,10211,安中市,あんなかし,36.32638889,138.8872222,https://www.city.annaka.lg.jp/,豊かな自然と歴史に包まれて ひとが輝くやすらぎのまち
10,群馬県,10212,みどり市,みどりし,36.39472222,139.2811111,https://www.city.midori.gunma.jp/www/index.html,輝くひと 輝くみどり 豊かな生活創造都市
10,群馬県,10344,榛東村,しんとうむら,36.44027778,138.9813889,http://www.vill.shinto.gunma.jp/,四季元気 あったか榛東　「豊かさを実感し夢と感動を創造する村・榛東」－村民の知恵と協働による自立した村－
10,群馬県,10345,吉岡町,よしおかまち,36.4475,139.0102778,https://www.town.yoshioka.gunma.jp/,人と自然が共生した住みよいまちよしおか
10,群馬県,10366,上野村,うえのむら,36.08333333,138.7772222,http://www.uenomura.jp/,豊かな自然に囲まれた創造の森
10,群馬県,10367,神流町,かんなまち,36.11611111,138.9169444,http://www.town.kanna.gunma.jp/,小さな町の底力！町民主役のまちづくり
10,群馬県,10382,下仁田町,しもにたまち,36.2125,138.7891667,https://www.town.shimonita.lg.jp/,みんなで創ろう、輝く下仁田
10,群馬県,10383,南牧村,なんもくむら,36.15861111,138.7113889,http://www.nanmoku.ne.jp/,きれいな水と、澄み切った大気に包まれた ふるさと南牧村　自然をいかし活気あふれる村づくり
10,群馬県,10384,甘楽町,かんらまち,36.24305556,138.9219444,https://www.town.kanra.lg.jp/,心が通う元気あふれる町
10,群馬県,10421,中之条町,なかのじょうまち,36.59,138.8411111,https://www.town.nakanojo.gunma.jp/,ふるさとに会える町 なかのじょう
10,群馬県,10424,長野原町,ながのはらまち,36.55222222,138.6375,https://www.town.naganohara.gunma.jp/www/index.html,風が好き 人が好き 夢はここから 長野原町　自然と人が輝きあうエコ・ハートなまち長野原
10,群馬県,10425,嬬恋村,つまごいむら,36.51666667,138.5302778,https://www.vill.tsumagoi.gunma.jp/,ともに考え ともにつくろう ほこれる嬬恋「人・環境・笑顔あふれるつまごい21」
10,群馬県,10426,草津町,くさつまち,36.62055556,138.5961111,https://www.town.kusatsu.gunma.jp/,歩み入る者にやすらぎを 去りゆく人にしあわせを　温泉と高原、文化とスポーツの国際温泉リゾート・草津
10,群馬県,10428,高山村,たかやまむら,36.62083333,138.9436111,https://vill.takayama.gunma.jp/,人が輝き、伝統息づく星の里たかやま　誇りと愛情の持てる豊かな村を築くために…
10,群馬県,10429,東吾妻町,ひがしあがつままち,36.57138889,138.8255556,http://www1.town.higashiagatsuma.gunma.jp/,住民が誇りを持って暮らすまち
10,群馬県,10443,片品村,かたしなむら,36.7725,139.2252778,https://www.vill.katashina.gunma.jp/,遥かなる花の谷、微笑みの住む郷、片品村　“小さくても輝く村”を目指して
10,群馬県,10444,川場村,かわばむら,36.69472222,139.1066667,http://www.vill.kawaba.gunma.jp/,都市交流と自然と共生の山村　田園理想郷～農業と自然のさと川場～
10,群馬県,10448,昭和村,しょうわむら,36.63972222,139.0658333,https://www.vill.showa.gunma.jp/,群馬の純情畑　ベジタFull（フル）ガーデン昭和村 －やさいが元気、人にやさしいむらづくり－
10,群馬県,10449,みなかみ町,みなかみまち,36.67888889,138.9991667,https://www.town.minakami.gunma.jp/,森を育み生命を運ぶ、利根川源流の町「みなかみ町」　水と森・歴史と文化に息づく利根川源流の町 みなかみ
10,群馬県,10464,玉村町,たまむらまち,36.30444444,139.115,https://www.town.tamamura.lg.jp/,主役はあなた！ キラリと輝く笑顔のまち・たまむら
10,群馬県,10521,板倉町,いたくらまち,36.22305556,139.6102778,https://www.town.itakura.gunma.jp/,光と水とふれあいの学園都市・板倉
10,群馬県,10522,明和町,めいわまち,36.21138889,139.5341667,https://www.town.meiwa.gunma.jp/,豊かな自然と懐かしい風景が広がる群馬県明和町　水と緑豊かな活力ある明和町
10,群馬県,10523,千代田町,ちよだまち,36.21777778,139.4425,https://www.town.chiyoda.gunma.jp/,自然とふれあう元気でやさしい町
10,群馬県,10524,大泉町,おおいずみまち,36.24777778,139.405,https://www.town.oizumi.gunma.jp/,ゆとりとうるおいのある 新たなふるさと創造の町
10,群馬県,10525,邑楽町,おうらまち,36.2525,139.4625,https://www.town.ora.gunma.jp/,平地林と白鳥の町　やさしさと活気の調和したまち“おうら”
11,埼玉県,11100,さいたま市,さいたまし,35.86166667,139.6452778,https://www.city.saitama.jp/,希望（ゆめ）のまち
11,埼玉県,11101,さいたま市 西区,さいたまし にしく,35.925,139.5797222,https://www.city.saitama.jp/nishi/index.html,豊かな自然と歴史文化を活（い）かす すべての人と生活にやさしい うるおいのあるまちづくり－愛着と誇りを持てる 自立的な地域社会を目指して－
11,埼玉県,11102,さいたま市 北区,さいたまし きたく,35.93083333,139.62,https://www.city.saitama.jp/kita/index.html,私が住みたいまちづくり 市民参加で日々創造
11,埼玉県,11103,さいたま市 大宮区,さいたまし おおみやく,35.90611111,139.6286111,https://www.city.saitama.jp/omiya/index.html,うるおいのある高度な生活基盤と氷川の杜の緑と文化が調和するまち
11,埼玉県,11104,さいたま市 見沼区,さいたまし みぬまく,35.93527778,139.6544444,https://www.city.saitama.jp/minuma/index.html,見沼の自然との共生－私たちがつくり育てる 緑・心・動きあふれる ふるさと 見沼－
11,埼玉県,11105,さいたま市 中央区,さいたまし ちゅうおうく,35.88388889,139.6261111,https://www.city.saitama.jp/chuo/index.html,新しい都市文化の創造と交流（ふれあい）が育てる安心な暮らし
11,埼玉県,11106,さいたま市 桜区,さいたまし さくらく,35.85694444,139.6094444,https://www.city.saitama.jp/sakura/index.html,三世代がつくる元気印のまち－自然あふれる住みよい環境－
11,埼玉県,11107,さいたま市 浦和区,さいたまし うらわく,35.86166667,139.6452778,https://www.city.saitama.jp/urawa/index.html,にぎわいと文教の調和する緑豊かなまち－ワクワク浦和区、わたしの明日をつくるまち、わたしが明日をつくるまち－
11,埼玉県,11108,さいたま市 南区,さいたまし みなみく,35.84638889,139.6480556,https://www.city.saitama.jp/minami/index.html,あなたが主役 住んでよかったまちづくり
11,埼玉県,11109,さいたま市 緑区,さいたまし みどりく,35.87111111,139.6838889,https://www.city.saitama.jp/midori/index.html,ホタル舞い・風かおる緑の街
11,埼玉県,11110,さいたま市 岩槻区,さいたまし いわつきく,35.94972146,139.6941694,https://www.city.saitama.jp/iwatsuki/index.html,自然と歴史、文化を楽しむまち
11,埼玉県,11201,川越市,かわごえし,35.925,139.4858333,https://www.city.kawagoe.saitama.jp/,ひと、まち、未来、みんなでつくる　いきいき川越
11,埼玉県,11202,熊谷市,くまがやし,36.14722222,139.3886111,https://www.city.kumagaya.lg.jp/,川と川　環境共生都市　熊谷
11,埼玉県,11203,川口市,かわぐちし,35.80777778,139.7241667,https://www.city.kawaguchi.lg.jp/,緑 うるおい 人 生き活き 新産業文化都市 川口 ～住みやすく訪れたくなる魅力あるまち～
11,埼玉県,11206,行田市,ぎょうだし,36.13888889,139.4558333,https://www.city.gyoda.lg.jp/,古代から未来へ 夢をつなぐまち ぎょうだ
11,埼玉県,11207,秩父市,ちちぶし,35.99166667,139.0855556,http://www.city.chichibu.lg.jp/,環境立市 秩父　緑風と走ろう 癒しの里 ちちぶ
11,埼玉県,11208,所沢市,ところざわし,35.79944444,139.4688889,https://www.city.tokorozawa.saitama.jp/,ゆとり・うるおい・活力ある生活文化都市
11,埼玉県,11209,飯能市,はんのうし,35.85583333,139.3277778,https://www.city.hanno.lg.jp,共に創る 人と緑かがやくまち
11,埼玉県,11210,加須市,かぞし,36.13138889,139.6019444,https://www.city.kazo.lg.jp/,水と緑と文化の調和した 元気都市
11,埼玉県,11211,本庄市,ほんじょうし,36.24388889,139.1902778,https://www.city.honjo.lg.jp/,あなたが活かす、みんなで育む、安全と安心のまち 本庄 ～ 世のため、後（のち）のため ～
11,埼玉県,11212,東松山市,ひがしまつやまし,36.04222222,139.4,http://www.city.higashimatsuyama.lg.jp/,安心できる暮らしと　豊かな自然を大切にしたまち
11,埼玉県,11214,春日部市,かすかべし,35.97527778,139.7525,https://www.city.kasukabe.lg.jp/,人・自然・産業が調和した快適創造都市　春日部
11,埼玉県,11215,狭山市,さやまし,35.85305556,139.4122222,https://www.city.sayama.saitama.jp/,お茶香るまち 狭山市　緑と健康で豊かな文化都市
11,埼玉県,11216,羽生市,はにゅうし,36.17277778,139.5486111,https://www.city.hanyu.lg.jp/,活力に満ちた ひと輝く文化都市
11,埼玉県,11217,鴻巣市,こうのすし,36.06583333,139.5222222,http://www.city.kounosu.saitama.jp/,花かおり 緑あふれ 人輝くまち こうのす
11,埼玉県,11218,深谷市,ふかやし,36.1975,139.2813889,http://www.city.fukaya.saitama.jp/,夢を育み　明日（あす）に飛翔（ひしょう）する　笑顔都市　ふかや
11,埼玉県,11219,上尾市,あげおし,35.9775,139.5933333,https://www.city.ageo.lg.jp/,みんなでつくる いきいき都市 あげお ～あなたにげんきをおくるまち～
11,埼玉県,11221,草加市,そうかし,35.82555556,139.8055556,http://www.city.soka.saitama.jp/,快適都市　誇れるふるさと草加の創造
11,埼玉県,11222,越谷市,こしがやし,35.89111111,139.7908333,https://www.city.koshigaya.saitama.jp/,水と緑と太陽に恵まれた　ふれあい豊かな自立都市
11,埼玉県,11223,蕨市,わらびし,35.82555556,139.6794444,https://www.city.warabi.saitama.jp/,歓びあふれる交流（ふれあい）のまち　わらび
11,埼玉県,11224,戸田市,とだし,35.8175,139.6777778,https://www.city.toda.saitama.jp/,やさしいまちに、なりたい。　パートナーシップでつくる 人・水・緑 輝くまち とだ
11,埼玉県,11225,入間市,いるまし,35.83583333,139.3911111,http://www.city.iruma.saitama.jp/,香り豊かな緑の文化都市
11,埼玉県,11227,朝霞市,あさかし,35.79722222,139.5936111,https://www.city.asaka.lg.jp/,ふれあいネット アサカ　水と緑に満ちた やすらぎと生きがいのあるまち 朝霞
11,埼玉県,11228,志木市,しきし,35.83666667,139.5802778,https://www.city.shiki.lg.jp/,みんなで創る、みんなのふるさと、輝く志木市
11,埼玉県,11229,和光市,わこうし,35.78138889,139.6058333,http://www.city.wako.lg.jp/,みどり豊かな人間都市、和光
11,埼玉県,11230,新座市,にいざし,35.79333333,139.5652778,https://www.city.niiza.lg.jp/,元気の出る　人と自然が共生する　快適環境都市
11,埼玉県,11231,桶川市,おけがわし,36.00277778,139.5583333,https://www.city.okegawa.lg.jp/,はつらつとした　緑豊かな　市民文化都市　おけがわ
11,埼玉県,11232,久喜市,くきし,36.06222222,139.6669444,https://www.city.kuki.lg.jp/,豊かな未来を創造する個性輝く文化田園都市～人と愛、水と緑、市民主役のまち～
11,埼玉県,11233,北本市,きたもとし,36.02722222,139.5302778,http://www.city.kitamoto.saitama.jp/,緑にかこまれた健康な文化都市
11,埼玉県,11234,八潮市,やしおし,35.82277778,139.8391667,https://www.city.yashio.lg.jp/,市民が育む 品格と活力のあるまち やしお
11,埼玉県,11235,富士見市,ふじみし,35.85666667,139.5491667,https://www.city.fujimi.saitama.jp/,人と自然　ふれあいと思いやりあふれる生活環境都市
11,埼玉県,11237,三郷市,みさとし,35.83027778,139.8725,http://www.city.misato.lg.jp/,きらりとひかる田園都市みさと～人にも企業にも選ばれる魅力的なまち～
11,埼玉県,11238,蓮田市,はすだし,35.99416667,139.6622222,https://www.city.hasuda.saitama.jp/,四季かおる ふれあいと文化を創るまち・蓮田
11,埼玉県,11239,坂戸市,さかどし,35.95722222,139.4030556,https://www.city.sakado.lg.jp/,笑顔でつなぐ躍動のまち、さかど
11,埼玉県,11240,幸手市,さってし,36.07805556,139.7258333,https://www.city.satte.lg.jp/,都市と自然が調和した 安心・安全で活力あるまち 幸手
11,埼玉県,11241,鶴ヶ島市,つるがしまし,35.93444444,139.3930556,https://www.city.tsurugashima.lg.jp/,鶴ヶ島は 元気にする～明日につながる活力のまち 支えあう安心のまち～
11,埼玉県,11242,日高市,ひだかし,35.90777778,139.3391667,https://www.city.hidaka.lg.jp/,笑顔と元気を　未来（あした）へつなぐ　緑きらめくまち　日高
11,埼玉県,11243,吉川市,よしかわし,35.89111111,139.8413889,https://www.city.yoshikawa.saitama.jp/,ひとに優しさ　まちに安らぎ　未来に夢ある　みんなのよしかわ　-市民主役の都市構想-
11,埼玉県,11245,ふじみ野市,ふじみのし,35.87944444,139.5197222,https://www.city.fujimino.saitama.jp/,自信と誇り そして愛着のあるまち　ふじみ野
11,埼玉県,11246,白岡市,しらおかし,36.01888889,139.6769444,http://www.city.shiraoka.lg.jp/,ほっとスマイル しらおか 未来へつながるまち ～うるおいとやすらぎの生活未来都市～
11,埼玉県,11301,伊奈町,いなまち,36,139.6238889,https://www.town.saitama-ina.lg.jp/,バラのまち伊奈町　自然と調和した、ふれあい・安心安全・住みよいまち
11,埼玉県,11324,三芳町,みよしまち,35.82833333,139.5266667,https://www.town.saitama-miyoshi.lg.jp/,みんながつくる みどり いきいき ぬくもりのまち
11,埼玉県,11326,毛呂山町,もろやままち,35.94166667,139.3161111,http://www.town.moroyama.saitama.jp/www/index.html,緑とふれあいの文化都市　もろやま
11,埼玉県,11327,越生町,おごせまち,35.96444444,139.2941667,http://www.town.ogose.saitama.jp/,みどりとせせらぎのまち・おごせ～自然と育む ひと・まち・くらし
11,埼玉県,11341,滑川町,なめがわまち,36.06611111,139.3608333,http://www.town.namegawa.lg.jp/,人と自然の共生　愛ふるタウン滑川
11,埼玉県,11342,嵐山町,らんざんまち,36.05666667,139.3202778,https://www.town.ranzan.saitama.jp/,未来への風を彩る蝶の里　緑園都市らんざん
11,埼玉県,11343,小川町,おがわまち,36.05666667,139.2619444,https://www.town.ogawa.saitama.jp/,和紙のふるさ　自然を愛し、人が輝き、未来を拓く活力あるまち
11,埼玉県,11346,川島町,かわじままち,35.98138889,139.4816667,https://www.town.kawajima.saitama.jp/,輝く未来へ　新しい風を求めて　川島町
11,埼玉県,11347,吉見町,よしみまち,36.04,139.4538889,http://www.town.yoshimi.saitama.jp/,みんなで創る、みどりと笑顔があふれるまち
11,埼玉県,11348,鳩山町,はとやままち,35.98166667,139.3341667,http://www.town.hatoyama.saitama.jp/,環のまち はとやま　～花と木と笑顔でつなぐ、安心で魅力的なまち～
11,埼玉県,11349,ときがわ町,ときがわまち,36.00861111,139.2969444,https://www.town.tokigawa.lg.jp/forms/top/top.aspx,人と自然の優しさにふれるまち＜木の温もりと川のせせらぎを礎とした文化の創造＞
11,埼玉県,11361,横瀬町,よこぜまち,35.98722222,139.1002778,https://www.town.yokoze.saitama.jp/,緑と風が奏でる こころ和むまち　うららかよこぜ
11,埼玉県,11362,皆野町,みなのまち,36.07083333,139.0988889,https://www.town.minano.saitama.jp/,山あいの町・みんなの町　皆野町　“夢を育める安全で安心な快適なまちをめざして”
11,埼玉県,11363,長瀞町,ながとろまち,36.11472222,139.11,http://www.town.nagatoro.saitama.jp/,はつらつ長瀞
11,埼玉県,11365,小鹿野町,おがのまち,36.01722222,139.0086111,https://www.town.ogano.lg.jp/,人と自然が共に輝く活気あふれる町　花と歌舞伎と名水の町
11,埼玉県,11369,東秩父村,ひがしちちぶむら,36.05805556,139.1947222,https://www.vill.higashichichibu.saitama.jp/,和紙の里ひがしちちぶ
11,埼玉県,11381,美里町,みさとまち,36.17722222,139.1813889,http://www.town.saitama-misato.lg.jp/,美しい里の町　美しい自然と田園風景、活力ある交流の里
11,埼玉県,11383,神川町,かみかわまち,36.21388889,139.1019444,https://www.town.kamikawa.saitama.jp/,水と緑そして人が織りなす豊かなまち －安らぎとゆとりのある大地を目指して－
11,埼玉県,11385,上里町,かみさとまち,36.25194444,139.1447222,http://www.town.kamisato.saitama.jp/,人と自然が響きあう“ハーモニーガーデン上里”
11,埼玉県,11408,寄居町,よりいまち,36.11833333,139.1930556,https://www.town.yorii.saitama.jp/,自然と産業が調和する創造のまち　寄居
11,埼玉県,11442,宮代町,みやしろまち,36.0225,139.7227778,https://www.town.miyashiro.lg.jp/,eYAKUBA 電脳みやしろ　－水面に映える文化都市－
11,埼玉県,11464,杉戸町,すぎとまち,36.02555556,139.7366667,https://www.town.sugito.lg.jp/,人も緑も彩りあざやかに～みんなでつくる　やさしさと豊かさのあるまち
11,埼玉県,11465,松伏町,まつぶしまち,35.92583333,139.8152778,http://www.town.matsubushi.lg.jp/,笑顔と夢が花咲く、緑あふれるみんなのまち！
12,千葉県,12100,千葉市,ちばし,35.60722222,140.1063889,https://www.city.chiba.jp/,人とまち　いきいきと幸せに輝く都市
12,千葉県,12101,千葉市 中央区,ちばし ちゅうおうく,35.60888889,140.1247222,https://www.city.chiba.jp/chuo/index.html,うるおいと活気に満ちた　文化の香り高いまち　中央区
12,千葉県,12102,千葉市 花見川区,ちばし はなみがわく,35.66277778,140.0691667,https://www.city.chiba.jp/hanamigawa/index.html,川と緑の魅力が活きる　心と心の通うまち　花見川区
12,千葉県,12103,千葉市 稲毛区,ちばし いなげく,35.63638889,140.1072222,https://www.city.chiba.jp/inage/index.html,自然をはぐくみ　皆が交流する　文教のまち　稲毛区
12,千葉県,12104,千葉市 若葉区,ちばし わかばく,35.63416667,140.1555556,https://www.city.chiba.jp/wakaba/index.html,豊かな自然と歴史と文化にはぐくまれた　ふれあいのまち　若葉区
12,千葉県,12105,千葉市 緑区,ちばし みどりく,35.56027778,140.1763889,https://www.city.chiba.jp/midori/index.html,みずみずしい自然と暖かい心に包まれた　次世代に誇れるまち　緑区
12,千葉県,12106,千葉市 美浜区,ちばし みはまく,35.64027778,140.0630556,https://www.city.chiba.jp/mihama/index.html,浜辺の魅力と国際性にあふれ 安心して暮らせる夢あるまち　美浜区
12,千葉県,12202,銚子市,ちょうしし,35.73472222,140.8266667,https://www.city.choshi.chiba.jp/,ひとがときめき 海がきらめき 未来輝く都市（まち）
12,千葉県,12203,市川市,いちかわし,35.72194444,139.9311111,https://www.city.ichikawa.lg.jp/,ともに築く　自然とやさしさがあふれる　文化のまち　いちかわ
12,千葉県,12204,船橋市,ふなばしし,35.69472222,139.9825,https://www.city.funabashi.lg.jp/,生き生きとしたふれあいの都市・ふなばし
12,千葉県,12205,館山市,たてやまし,34.99666667,139.87,https://www.city.tateyama.chiba.jp/,輝く人・美しい自然　元気なまち館山
12,千葉県,12206,木更津市,きさらづし,35.37611111,139.9169444,https://www.city.kisarazu.lg.jp/,ひとにやさしく 環境と調和し 誇りに満ちた創造のまち　きさらづ
12,千葉県,12207,松戸市,まつどし,35.78777778,139.9030556,https://www.city.matsudo.chiba.jp/,住んでよいまち 訪ねてよいまち まつど　次代を担う子どもたちのふるさと・緑花清流による松戸の創生
12,千葉県,12208,野田市,のだし,35.955,139.8747222,https://www.city.noda.chiba.jp/,市民が創るふれあいのまち野田－活力とみどりゆたかな文化福祉都市
12,千葉県,12210,茂原市,もばらし,35.42833333,140.2880556,https://www.city.mobara.chiba.jp/,育てよう！笑顔と自然と文化のまちを　まもり・そだて・つたえよう 人・自然・文化のかがやき
12,千葉県,12211,成田市,なりたし,35.77666667,140.3183333,https://www.city.narita.chiba.jp/,空港（そら）、交流（ふれあい）、希望（ゆめ）　創造都市 成田
12,千葉県,12212,佐倉市,さくらし,35.72388889,140.2238889,https://www.city.sakura.lg.jp/,歴史　自然　文化のまち　～「佐倉」への思いをかたちに～
12,千葉県,12213,東金市,とうがねし,35.56,140.3661111,https://www.city.togane.chiba.jp/,人・自然・ときめき交感都市　東金
12,千葉県,12215,旭市,あさひし,35.72027778,140.6466667,http://www.city.asahi.lg.jp/,ひとが輝き海とみどりがつくる健康都市“旭”　～日本一住みよいまちを目指して～
12,千葉県,12216,習志野市,ならしのし,35.68083333,140.0266667,https://www.city.narashino.lg.jp/,市民一人ひとりが夢と輝きをもって自己実現できる都市（まち）習志野
12,千葉県,12217,柏市,かしわし,35.86805556,139.9763889,https://www.city.kashiwa.lg.jp/,みんなでつくる安心、希望、支え合いのまち 柏
12,千葉県,12218,勝浦市,かつうらし,35.1525,140.3211111,https://www.city.katsuura.lg.jp/forms/top/top.aspx,海と緑と人がともに歩むまち “元気いっぱい かつうら”
12,千葉県,12219,市原市,いちはらし,35.49805556,140.1155556,https://www.city.ichihara.chiba.jp/,ともに輝く 元気なふるさと いちはら
12,千葉県,12220,流山市,ながれやまし,35.85611111,139.9025,https://www.city.nagareyama.chiba.jp/,都心から一番近い森の街　豊かな自然や歴史・文化を活かし、市民が真の豊かさを実感できるまち「みんなでつくろう価値ある流山」
12,千葉県,12221,八千代市,やちよし,35.7225,140.0997222,http://www.city.yachiyo.chiba.jp/,快適な生活環境とやすらぎに満ちた都市　八千代
12,千葉県,12222,我孫子市,あびこし,35.86416667,140.0283333,https://www.city.abiko.chiba.jp/,手賀沼のほとり 心輝くまち ～人・鳥・文化のハーモニー～
12,千葉県,12223,鴨川市,かもがわし,35.11416667,140.0988889,http://www.city.kamogawa.lg.jp/,自然と歴史を活かした観光・交流都市 ～みんなで創る光り輝くふるさとをめざして～
12,千葉県,12224,鎌ケ谷市,かまがやし,35.77694444,140.0008333,https://www.city.kamagaya.chiba.jp/,緑とふれあいのあるふるさと 鎌ケ谷
12,千葉県,12225,君津市,きみつし,35.33055556,139.9025,https://www.city.kimitsu.lg.jp/,自然と個性の豊かな活力に満ちた都市
12,千葉県,12226,富津市,ふっつし,35.30416667,139.8569444,https://www.city.futtsu.lg.jp/,躍動とにぎわい 安らぎとふれあいの交差するまち ふっつ
12,千葉県,12227,浦安市,うらやすし,35.65361111,139.9016667,http://www.city.urayasu.lg.jp/,人が輝き躍動するまち・浦安
12,千葉県,12228,四街道市,よつかいどうし,35.67,140.1683333,https://www.city.yotsukaido.chiba.jp/,ひかりあふれ　笑顔が明日（あす）をつむぐまち
12,千葉県,12229,袖ケ浦市,そでがうらし,35.43,139.9547222,https://www.city.sodegaura.lg.jp/,「自立と協働のまち」　人いきいき、緑さわやか、活力あふれる袖ケ浦
12,千葉県,12230,八街市,やちまたし,35.66583333,140.3183333,https://www.city.yachimata.lg.jp/,ひと・まち・みどりが輝く ヒューマンフィールドやちまた
12,千葉県,12231,印西市,いんざいし,35.83222222,140.1458333,https://www.city.inzai.lg.jp/,ひと まち 自然 活気と希望あふれる 北総の中核都市　人と自然が笑顔でつながるまち－いんざい
12,千葉県,12232,白井市,しろいし,35.79166667,140.0563889,http://www.city.shiroi.chiba.jp/toppage.html,市民と築く安心で健康なまち しろい
12,千葉県,12233,富里市,とみさとし,35.72666667,140.3430556,https://www.city.tomisato.lg.jp/,人と緑が調和し 未来を拓く臨空都市 とみさと
12,千葉県,12234,南房総市,みなみぼうそうし,35.04333333,139.8402778,https://www.city.minamiboso.chiba.jp/,ひと・ゆめ・みらい 地域で創る魅力の郷 南房総
12,千葉県,12235,匝瑳市,そうさし,35.70777778,140.5644444,https://www.city.sosa.lg.jp/,海・みどり・ひとがはぐくむ 活力あるまち 匝瑳市
12,千葉県,12236,香取市,かとりし,35.89777778,140.4991667,https://www.city.katori.lg.jp/,元気と笑顔があふれるまち　一人ひとりの市民が輝く 活力みなぎる やすらぎの郷 香取
12,千葉県,12237,山武市,さんむし,35.60277778,140.4136111,https://www.city.sammu.lg.jp/,誰もがしあわせを実感できる独立都市 さんむ
12,千葉県,12238,いすみ市,いすみし,35.25388889,140.3852778,http://www.city.isumi.lg.jp/,人と自然の輝く　健康・文化都市　いすみ
12,千葉県,12239,大網白里市,おおあみしらさとし,35.52166667,140.3211111,http://www.city.oamishirasato.lg.jp/,未来に向けて みんなでつくろう！ 住みたい・住み続けたいまち
12,千葉県,12322,酒々井町,しすいまち,35.725,140.2694444,https://www.town.shisui.chiba.jp/,人と自然と文化が奏でるしあわせハーモニー・酒々井
12,千葉県,12329,栄町,さかえまち,35.84083333,140.2438889,http://www.town.sakae.chiba.jp/,水と緑の田園観光都市　～きらめきのなかで笑いがこだまし未来（あす）をうるおすまち～
12,千葉県,12342,神崎町,こうざきまち,35.90166667,140.4052778,https://www.town.kozaki.chiba.jp/,自然と人とふれあいのまち 神崎町　発酵の里・健康笑顔のまち こうざき ―みんなで創る 健康・安心・子育て応援のまち―
12,千葉県,12347,多古町,たこまち,35.73555556,140.4677778,https://www.town.tako.chiba.jp/,人・文化・自然 みんなでつくる 潤いのまち 多古
12,千葉県,12349,東庄町,とうのしょうまち,35.83722222,140.6688889,https://www.town.tohnosho.chiba.jp/,「躍動・連携・地域力 とうのしょう」　～共に築き合う 地域の力がみなぎるまち～
12,千葉県,12403,九十九里町,くじゅうくりまち,35.535,140.4405556,https://www.town.kujukuri.chiba.jp/,人、自然、風土が活きる 海浜文化都市 九十九里
12,千葉県,12409,芝山町,しばやままち,35.69305556,140.4141667,https://www.town.shibayama.lg.jp/,活力ある 緑の大地と空がふれあうまち・芝山
12,千葉県,12410,横芝光町,よこしばひかりまち,35.66555556,140.5041667,https://www.town.yokoshibahikari.chiba.jp/,栗山川の流れがはぐくむ　人・自然・文化が共生するまち　～協働のまちづくり～
12,千葉県,12421,一宮町,いちのみやまち,35.37277778,140.3688889,https://www.town.ichinomiya.chiba.jp/,躍動する緑と海と太陽のまち
12,千葉県,12422,睦沢町,むつざわまち,35.36111111,140.3191667,http://www.town.mutsuzawa.chiba.jp/,きれいな水 豊かな土 支えあう人の和で築く ふるさと むつざわ
12,千葉県,12423,長生村,ちょうせいむら,35.41222222,140.3541667,https://www.vill.chosei.chiba.jp/,未来へつなぐ健康で平和な村：長生
12,千葉県,12424,白子町,しらこまち,35.45444444,140.3744444,https://www.town.shirako.lg.jp/,笑顔、創意、夢のあるまち　しらこ
12,千葉県,12426,長柄町,ながらまち,35.43111111,140.2269444,https://www.town.nagara.chiba.jp/,水が輝き、緑が輝き、そして笑顔が輝く、ヒューマンリゾート ながら
12,千葉県,12427,長南町,ちょうなんまち,35.38666667,140.2372222,https://www.town.chonan.chiba.jp/,自然が誇り、住むことが誇り、元気な町 長南
12,千葉県,12441,大多喜町,おおたきまち,35.285,140.2455556,https://www.town.otaki.chiba.jp/,芳しき歴史、香しき自然、風薫るロマンのまち　城と緑とやさしさに彩られた生命（いのち）輝くよろこびのまち・大多喜
12,千葉県,12443,御宿町,おんじゅくまち,35.19166667,140.3486111,http://www.town.onjuku.chiba.jp/,自然の恵みを継承し、心やすらぎ、未来へ躍動する夢多きまちづくり
12,千葉県,12463,鋸南町,きょなんまち,35.11111111,139.8355556,https://www.town.kyonan.chiba.jp/,みんなでつくる 三ツ星のふるさと・鋸南
13,東京都,13101,千代田区,ちよだく,35.69388889,139.7536111,https://www.city.chiyoda.lg.jp/,都心の魅力にあふれ、文化と伝統が息づくまち千代田
13,東京都,13102,中央区,ちゅうおうく,35.67083333,139.7722222,https://www.city.chuo.lg.jp/,生涯躍動へ 都心再生 ― 個性がいきる ひととまち
13,東京都,13103,港区,みなとく,35.65805556,139.7516667,https://www.city.minato.tokyo.jp/,やすらぎある世界都心・MINATO －誰もが誇りに思えるまち・港区－
